epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,5392.52,0.01148,1.81244,1.65905,0.96789,0.92261,0.956,0.78945,0.00915,0.88608,1.44992,0.005347,0.005347,0.005347
96,5449.08,0.01144,1.81178,1.65644,0.97173,0.92253,0.95611,0.79121,0.00918,0.88396,1.4478,0.0052975,0.0052975,0.0052975
97,5504.04,0.01141,1.80812,1.65855,0.97444,0.92697,0.95891,0.79514,0.00917,0.87988,1.44639,0.005248,0.005248,0.005248
98,5561.64,0.01135,1.79772,1.65958,0.9725,0.92484,0.95788,0.79613,0.00917,0.87555,1.4474,0.0051985,0.0051985,0.0051985
99,5620.43,0.0113,1.77369,1.64337,0.97522,0.92594,0.95856,0.79669,0.00919,0.8733,1.44818,0.005149,0.005149,0.005149
100,5676.78,0.01138,1.77445,1.65354,0.97485,0.92755,0.95951,0.79893,0.00915,0.8687,1.44467,0.0050995,0.0050995,0.0050995
101,5733.7,0.01135,1.77762,1.65072,0.97185,0.92711,0.95924,0.79848,0.00913,0.87055,1.44146,0.00505,0.00505,0.00505
102,5789.04,0.0114,1.78151,1.64859,0.97361,0.92807,0.96043,0.80067,0.0091,0.86614,1.43832,0.0050005,0.0050005,0.0050005
103,5844.85,0.01129,1.7901,1.6482,0.97231,0.9288,0.96035,0.8005,0.0091,0.86468,1.43625,0.004951,0.004951,0.004951
104,5900.37,0.01132,1.76824,1.64943,0.97316,0.92875,0.96062,0.79992,0.00909,0.86376,1.4348,0.0049015,0.0049015,0.0049015
105,5956.83,0.01123,1.7473,1.64562,0.97388,0.92678,0.96021,0.80011,0.00907,0.85941,1.43199,0.004852,0.004852,0.004852
106,6013.42,0.01133,1.76656,1.64922,0.97437,0.92725,0.96041,0.80167,0.00902,0.8571,1.4282,0.0048025,0.0048025,0.0048025
107,6069.49,0.01121,1.73775,1.63749,0.9727,0.92971,0.96098,0.80216,0.009,0.85244,1.42728,0.004753,0.004753,0.004753
108,6128.45,0.0112,1.7539,1.62866,0.97321,0.93081,0.96136,0.80084,0.00899,0.84919,1.42558,0.0047035,0.0047035,0.0047035
109,6184.6,0.01119,1.75268,1.62829,0.97211,0.93182,0.96169,0.80137,0.00897,0.84762,1.42295,0.004654,0.004654,0.004654
110,6240.53,0.01117,1.76042,1.63385,0.97317,0.93229,0.96195,0.80268,0.00896,0.84297,1.4215,0.0046045,0.0046045,0.0046045
111,6296.15,0.0111,1.71291,1.62736,0.97384,0.93355,0.9625,0.80407,0.00894,0.84379,1.41951,0.004555,0.004555,0.004555
112,6351.57,0.0111,1.72101,1.61593,0.9739,0.93222,0.96172,0.80313,0.00891,0.84481,1.41617,0.0045055,0.0045055,0.0045055
113,6407.88,0.01109,1.69568,1.61966,0.97452,0.93237,0.96177,0.80374,0.0089,0.84093,1.41425,0.004456,0.004456,0.004456
114,6464.22,0.01115,1.70944,1.6261,0.97451,0.93175,0.96138,0.80499,0.00889,0.83924,1.41234,0.0044065,0.0044065,0.0044065
115,6519.63,0.0111,1.72339,1.61905,0.97387,0.93175,0.96138,0.80601,0.00887,0.83701,1.40956,0.004357,0.004357,0.004357
116,6574.39,0.01109,1.70291,1.62302,0.97467,0.93264,0.96191,0.80569,0.00885,0.83562,1.40779,0.0043075,0.0043075,0.0043075
117,6630.02,0.01104,1.69819,1.61924,0.97607,0.93267,0.96204,0.8064,0.00883,0.8347,1.40586,0.004258,0.004258,0.004258
118,6688.1,0.01099,1.67494,1.62049,0.97502,0.93272,0.96215,0.80755,0.00883,0.83225,1.40536,0.0042085,0.0042085,0.0042085
