epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,2778.57,0.97005,2.90565,1.26442,0.92723,0.86611,0.93414,0.71379,0.80896,1.83341,1.13147,0.007954,0.007954,0.007954
64,2821.24,0.956,2.87312,1.2583,0.90563,0.87725,0.93429,0.7165,0.8084,1.83749,1.13067,0.007921,0.007921,0.007921
65,2864.04,0.95679,2.8637,1.25243,0.92739,0.86969,0.93516,0.71702,0.80635,1.81426,1.13105,0.007888,0.007888,0.007888
66,2906.77,0.97177,2.89537,1.26208,0.92127,0.87105,0.93348,0.71821,0.80468,1.84208,1.12765,0.007855,0.007855,0.007855
67,2950.46,0.95911,2.87859,1.25896,0.92266,0.87062,0.93782,0.71908,0.80335,1.81264,1.12514,0.007822,0.007822,0.007822
68,2993.79,0.95858,2.8579,1.25778,0.91169,0.88439,0.93719,0.72455,0.80075,1.78033,1.12377,0.007789,0.007789,0.007789
69,3036.42,0.95442,2.81507,1.24649,0.92317,0.88011,0.93904,0.72473,0.79791,1.76672,1.11726,0.007756,0.007756,0.007756
70,3079.68,0.94865,2.79034,1.24173,0.9219,0.88207,0.93997,0.72488,0.79836,1.76076,1.11781,0.007723,0.007723,0.007723
71,3122.65,0.95133,2.7937,1.2448,0.92311,0.87946,0.93901,0.72517,0.79323,1.74317,1.11291,0.00769,0.00769,0.00769
72,3166.23,0.95034,2.81288,1.24852,0.93129,0.87925,0.93861,0.72855,0.79199,1.74408,1.1149,0.007657,0.007657,0.007657
73,3209.11,0.9473,2.80194,1.24371,0.936,0.87857,0.94229,0.73102,0.79063,1.72654,1.11299,0.007624,0.007624,0.007624
74,3252.19,0.9454,2.76606,1.24082,0.93923,0.87357,0.94194,0.73114,0.78659,1.73587,1.10963,0.007591,0.007591,0.007591
75,3295.54,0.93578,2.75689,1.23597,0.92634,0.89577,0.94358,0.73244,0.78512,1.71291,1.10761,0.007558,0.007558,0.007558
76,3338.77,0.93551,2.75184,1.23665,0.92326,0.89445,0.94229,0.73169,0.78047,1.70737,1.10373,0.007525,0.007525,0.007525
77,3382.28,0.93505,2.74409,1.23152,0.93355,0.88264,0.94289,0.7339,0.77491,1.70628,1.09757,0.007492,0.007492,0.007492
78,3424.68,0.93134,2.70429,1.22676,0.94365,0.87853,0.94601,0.73859,0.77635,1.6882,1.09594,0.007459,0.007459,0.007459
79,3466.96,0.92864,2.72271,1.22937,0.94574,0.88383,0.9487,0.74192,0.77475,1.66707,1.09415,0.007426,0.007426,0.007426
80,3509.73,0.92879,2.69788,1.22351,0.93964,0.8903,0.94748,0.7407,0.77295,1.65555,1.09341,0.007393,0.007393,0.007393
81,3552.23,0.92063,2.68155,1.21737,0.94616,0.88607,0.94752,0.74482,0.76905,1.64239,1.08995,0.00736,0.00736,0.00736
82,3595.75,0.92262,2.66663,1.21665,0.94565,0.88493,0.94771,0.74523,0.76736,1.64563,1.0871,0.007327,0.007327,0.007327
83,3638.48,0.92072,2.64909,1.21407,0.93177,0.89532,0.9482,0.74193,0.76804,1.63557,1.08799,0.007294,0.007294,0.007294
84,3681.17,0.92473,2.64614,1.21577,0.94051,0.88856,0.94844,0.74436,0.76525,1.62515,1.0861,0.007261,0.007261,0.007261
85,3724.14,0.92151,2.64,1.21309,0.93748,0.89088,0.94887,0.74744,0.762,1.62381,1.08236,0.007228,0.007228,0.007228
86,3767,0.91929,2.61849,1.21278,0.93566,0.89501,0.94909,0.74656,0.7631,1.62629,1.08331,0.007195,0.007195,0.007195
87,3810.37,0.9175,2.6116,1.20943,0.94261,0.89724,0.94966,0.74691,0.76315,1.62585,1.08191,0.007162,0.007162,0.007162
88,3853.9,0.92052,2.62835,1.21059,0.94668,0.89604,0.94971,0.74744,0.76012,1.62389,1.07925,0.007129,0.007129,0.007129
89,3896.95,0.9187,2.59149,1.20702,0.94053,0.90415,0.95014,0.74746,0.75792,1.61602,1.07735,0.007096,0.007096,0.007096
90,3939.84,0.91171,2.60396,1.20872,0.93948,0.90678,0.94838,0.74911,0.75725,1.60705,1.07868,0.007063,0.007063,0.007063
91,3982.51,0.91006,2.59358,1.2055,0.93195,0.90597,0.94999,0.74955,0.75533,1.59629,1.07748,0.00703,0.00703,0.00703
92,4025.82,0.90313,2.57738,1.19622,0.93989,0.89655,0.94902,0.74889,0.75298,1.59945,1.07668,0.006997,0.006997,0.006997
93,4068.62,0.9082,2.59044,1.20049,0.93491,0.90262,0.9499,0.74957,0.75041,1.59515,1.0758,0.006964,0.006964,0.006964
94,4111.24,0.90562,2.56529,1.19609,0.94368,0.89484,0.95028,0.75129,0.74774,1.58752,1.07305,0.006931,0.006931,0.006931
95,4154.35,0.89358,2.53121,1.1939,0.93887,0.89861,0.95031,0.75221,0.7446,1.58811,1.06945,0.006898,0.006898,0.006898
96,4197.49,0.90177,2.5586,1.19764,0.94291,0.89778,0.95057,0.75337,0.74336,1.5853,1.06835,0.006865,0.006865,0.006865
97,4241.02,0.89283,2.51709,1.18915,0.94283,0.89853,0.95121,0.75436,0.74316,1.58033,1.06675,0.006832,0.006832,0.006832
98,4284.25,0.89698,2.51316,1.19118,0.94125,0.90246,0.95167,0.75384,0.74282,1.57267,1.06512,0.006799,0.006799,0.006799
99,4326.81,0.89717,2.5228,1.18975,0.93726,0.90206,0.95152,0.75459,0.74045,1.5629,1.06311,0.006766,0.006766,0.006766
100,4370.64,0.89914,2.4991,1.19031,0.94713,0.89915,0.95216,0.75636,0.73938,1.55854,1.0617,0.006733,0.006733,0.006733
