epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,3612.34,0.57108,0.7495,1.46887,0.922,0.85455,0.92677,0.73668,0.47662,0.47291,1.29712,0.00613744,0.00613744,0.00613744
80,3656.91,0.56856,0.74672,1.45998,0.92912,0.85304,0.92717,0.73599,0.47674,0.47191,1.29617,0.00608792,0.00608792,0.00608792
81,3701.8,0.56742,0.74802,1.46099,0.92652,0.85522,0.92819,0.73856,0.47179,0.46952,1.28889,0.0060384,0.0060384,0.0060384
82,3748.15,0.56714,0.73953,1.46277,0.9272,0.85111,0.92922,0.73874,0.47037,0.46615,1.28692,0.00598888,0.00598888,0.00598888
83,3793.54,0.56298,0.73884,1.45948,0.91533,0.86373,0.93019,0.74054,0.46819,0.46532,1.28309,0.00593936,0.00593936,0.00593936
84,3838.16,0.55949,0.73504,1.45032,0.93298,0.85196,0.93156,0.74383,0.46774,0.46288,1.28389,0.00588984,0.00588984,0.00588984
85,3882.29,0.5599,0.72713,1.4549,0.93006,0.85334,0.93259,0.74776,0.46592,0.45883,1.28093,0.00584032,0.00584032,0.00584032
86,3926.67,0.55818,0.73349,1.44857,0.93505,0.85622,0.93345,0.74877,0.46466,0.45737,1.2757,0.0057908,0.0057908,0.0057908
87,3970.34,0.5565,0.72409,1.44389,0.92459,0.86548,0.9339,0.74918,0.46248,0.45628,1.27206,0.00574128,0.00574128,0.00574128
88,4015.91,0.55573,0.72056,1.44431,0.91899,0.86917,0.93325,0.74852,0.46082,0.45487,1.26889,0.00569176,0.00569176,0.00569176
89,4060.49,0.55151,0.71126,1.43603,0.91858,0.87582,0.93416,0.74961,0.46002,0.453,1.26758,0.00564224,0.00564224,0.00564224
90,4104.49,0.55372,0.70981,1.44414,0.92238,0.87092,0.93387,0.75252,0.45924,0.45138,1.26628,0.00559272,0.00559272,0.00559272
91,4149.2,0.55444,0.71225,1.43789,0.92714,0.8699,0.93434,0.75283,0.45855,0.45027,1.26493,0.0055432,0.0055432,0.0055432
92,4193.95,0.54944,0.70757,1.43207,0.92421,0.86772,0.93444,0.75205,0.45743,0.44822,1.26372,0.00549368,0.00549368,0.00549368
