epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,6505.77,0.55981,0.46296,0.98935,0.98213,0.97264,0.98756,0.90956,0.46315,0.28353,0.8983,0.00732668,0.00732668,0.00732668
56,6623.86,0.56216,0.46015,0.99017,0.98214,0.97267,0.98894,0.91068,0.45973,0.28205,0.89576,0.00727717,0.00727717,0.00727717
57,6742.01,0.5549,0.45372,0.98668,0.97901,0.97414,0.98941,0.91332,0.45262,0.27881,0.89963,0.00722766,0.00722766,0.00722766
58,6858.89,0.5555,0.45449,0.98901,0.98161,0.972,0.98789,0.91065,0.45531,0.28408,0.90045,0.00717816,0.00717816,0.00717816
59,6976.28,0.55289,0.44633,0.98912,0.9797,0.97514,0.98941,0.91168,0.45204,0.27811,0.89414,0.00712865,0.00712865,0.00712865
60,7093.09,0.54697,0.44381,0.98896,0.98527,0.97035,0.98891,0.91567,0.44677,0.27436,0.89246,0.00707915,0.00707915,0.00707915
61,7211.22,0.54567,0.44288,0.98714,0.98092,0.97748,0.98913,0.91442,0.44568,0.273,0.89572,0.00702964,0.00702964,0.00702964
62,7328.53,0.53797,0.43267,0.98487,0.98374,0.96835,0.98939,0.91726,0.43732,0.27189,0.89243,0.00698013,0.00698013,0.00698013
63,7447.07,0.53687,0.43317,0.97838,0.97911,0.97674,0.99015,0.9172,0.43916,0.27,0.87731,0.00693063,0.00693063,0.00693063
64,7563.64,0.53646,0.43305,0.97947,0.98174,0.9737,0.98904,0.91994,0.43343,0.27289,0.87826,0.00688112,0.00688112,0.00688112
65,7680.6,0.53245,0.42872,0.97546,0.98538,0.9742,0.98889,0.92215,0.42225,0.26574,0.874,0.00683162,0.00683162,0.00683162
66,7798.09,0.52733,0.42676,0.97721,0.98618,0.97251,0.989,0.92386,0.41853,0.26478,0.87501,0.00678211,0.00678211,0.00678211
67,7915.27,0.52352,0.42102,0.97568,0.98407,0.97831,0.98999,0.92179,0.42304,0.26332,0.87856,0.0067326,0.0067326,0.0067326
68,8032.42,0.52347,0.42448,0.97574,0.99086,0.97196,0.99047,0.92356,0.42503,0.26152,0.88431,0.0066831,0.0066831,0.0066831
69,8148.96,0.5148,0.41439,0.97177,0.98646,0.97598,0.99038,0.92581,0.42258,0.25262,0.88359,0.00663359,0.00663359,0.00663359
70,8265.43,0.51446,0.41838,0.96522,0.98971,0.97561,0.98961,0.92656,0.42007,0.25295,0.8808,0.00658409,0.00658409,0.00658409
71,8382.77,0.51336,0.41811,0.96845,0.9878,0.97632,0.98909,0.92545,0.41731,0.25461,0.87387,0.00653458,0.00653458,0.00653458
72,8499.65,0.50765,0.40996,0.96521,0.98983,0.9749,0.98916,0.92523,0.41556,0.25179,0.87974,0.00648507,0.00648507,0.00648507
73,8617.07,0.50782,0.40842,0.97066,0.98723,0.97538,0.98919,0.92564,0.41499,0.25326,0.8836,0.00643557,0.00643557,0.00643557
74,8734.09,0.50802,0.41139,0.97426,0.988,0.97426,0.98975,0.92653,0.41195,0.2568,0.88584,0.00638606,0.00638606,0.00638606
75,8851,0.50651,0.40757,0.96681,0.98828,0.97278,0.98969,0.927,0.41126,0.25366,0.87829,0.00633656,0.00633656,0.00633656
76,8968.33,0.50058,0.3983,0.96254,0.98573,0.97495,0.98988,0.92901,0.40592,0.24963,0.87119,0.00628705,0.00628705,0.00628705
77,9085.19,0.49869,0.40122,0.96424,0.98809,0.97415,0.98983,0.93017,0.40463,0.2473,0.87251,0.00623754,0.00623754,0.00623754
78,9202.4,0.49357,0.39523,0.96404,0.98584,0.97721,0.99052,0.93099,0.40252,0.24447,0.87026,0.00618804,0.00618804,0.00618804
79,9319.49,0.49103,0.3898,0.96042,0.98404,0.97513,0.99042,0.93105,0.40016,0.24593,0.86924,0.00613853,0.00613853,0.00613853
80,9437.25,0.48992,0.39174,0.9564,0.98667,0.97422,0.99014,0.93193,0.39982,0.24191,0.86573,0.00608903,0.00608903,0.00608903
81,9554.8,0.48724,0.3925,0.95907,0.98563,0.97642,0.99085,0.93204,0.39721,0.23946,0.87002,0.00603952,0.00603952,0.00603952
82,9672.02,0.48748,0.39065,0.95794,0.9864,0.97585,0.99016,0.93282,0.39518,0.23934,0.86989,0.00599001,0.00599001,0.00599001
83,9788.69,0.48415,0.39323,0.95547,0.98821,0.9747,0.99069,0.93121,0.39451,0.23678,0.87081,0.00594051,0.00594051,0.00594051
84,9906.37,0.484,0.3848,0.95432,0.99022,0.97412,0.99091,0.93367,0.39425,0.2322,0.86888,0.005891,0.005891,0.005891
85,10023.9,0.48402,0.3844,0.95472,0.98795,0.97463,0.99088,0.93329,0.39094,0.23358,0.86263,0.0058415,0.0058415,0.0058415
86,10140.5,0.48129,0.38396,0.95123,0.99144,0.9727,0.99126,0.93359,0.39002,0.23294,0.85829,0.00579199,0.00579199,0.00579199
87,10258.2,0.47515,0.37547,0.94947,0.98529,0.97792,0.99062,0.93388,0.38759,0.23321,0.85757,0.00574248,0.00574248,0.00574248
88,10375.8,0.47549,0.37625,0.95712,0.98868,0.97661,0.99105,0.93528,0.38571,0.23378,0.85988,0.00569298,0.00569298,0.00569298
89,10492.2,0.47185,0.37544,0.94869,0.98464,0.97861,0.99109,0.93492,0.3823,0.23204,0.85475,0.00564347,0.00564347,0.00564347
90,10608.6,0.47144,0.37807,0.9458,0.98413,0.97855,0.99121,0.93522,0.38055,0.23291,0.85127,0.00559397,0.00559397,0.00559397
91,10725.7,0.46656,0.37561,0.94545,0.98763,0.97756,0.99084,0.93617,0.38165,0.22941,0.85337,0.00554446,0.00554446,0.00554446
92,10842.7,0.46545,0.37528,0.94003,0.98708,0.97839,0.99108,0.93681,0.38032,0.22857,0.84952,0.00549495,0.00549495,0.00549495
93,10959.6,0.4578,0.36384,0.94335,0.98709,0.98065,0.99063,0.93691,0.37957,0.22758,0.85016,0.00544545,0.00544545,0.00544545
94,11076.6,0.46214,0.36171,0.94168,0.98945,0.97915,0.99072,0.93834,0.37841,0.22628,0.84973,0.00539594,0.00539594,0.00539594
95,11194.1,0.45401,0.35714,0.94344,0.98836,0.97968,0.99121,0.93882,0.37721,0.22768,0.85027,0.00534644,0.00534644,0.00534644
96,11311.3,0.45421,0.36349,0.94302,0.98973,0.97661,0.99118,0.9392,0.37507,0.22813,0.85066,0.00529693,0.00529693,0.00529693
97,11428.5,0.44957,0.35722,0.94284,0.98705,0.97913,0.99092,0.93981,0.37114,0.22977,0.85208,0.00524742,0.00524742,0.00524742
98,11545.2,0.45096,0.35802,0.94504,0.98785,0.9784,0.99154,0.94147,0.36947,0.22978,0.85047,0.00519792,0.00519792,0.00519792
99,11662.8,0.44684,0.35361,0.9393,0.98641,0.98021,0.99133,0.94221,0.36635,0.22766,0.84749,0.00514841,0.00514841,0.00514841
100,11780,0.44818,0.35635,0.94092,0.98804,0.97799,0.99143,0.94199,0.36434,0.22758,0.84614,0.00509891,0.00509891,0.00509891
101,11896.8,0.44489,0.35291,0.93514,0.9914,0.9768,0.99175,0.94282,0.363,0.22711,0.84576,0.0050494,0.0050494,0.0050494
102,12013.9,0.4431,0.35095,0.93512,0.98991,0.97835,0.99194,0.94281,0.3614,0.22514,0.84465,0.00499989,0.00499989,0.00499989
103,12130.4,0.44402,0.35243,0.9346,0.9894,0.97892,0.99173,0.94416,0.35955,0.2228,0.8411,0.00495039,0.00495039,0.00495039
104,12249,0.43842,0.34499,0.93343,0.98839,0.97951,0.99148,0.94394,0.35842,0.22109,0.84008,0.00490088,0.00490088,0.00490088
105,12365.9,0.43921,0.34614,0.93545,0.99053,0.97887,0.99143,0.94408,0.35745,0.22075,0.84038,0.00485138,0.00485138,0.00485138
