epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,4644.18,0.5008,0.41692,1.24419,0.96173,0.93793,0.97843,0.85165,0.38743,0.21612,1.10857,0.005941,0.005941,0.005941
84,4700,0.50587,0.42041,1.25289,0.96543,0.94108,0.97832,0.85401,0.38493,0.21491,1.10517,0.0058915,0.0058915,0.0058915
85,4756.37,0.49969,0.41374,1.2442,0.96333,0.94363,0.97921,0.85428,0.38242,0.21272,1.10194,0.005842,0.005842,0.005842
86,4812.93,0.50225,0.41371,1.25161,0.96457,0.94056,0.97959,0.85471,0.38102,0.21167,1.10058,0.0057925,0.0057925,0.0057925
87,4869.14,0.49864,0.41387,1.24548,0.96543,0.93944,0.97994,0.85668,0.38161,0.21141,1.10129,0.005743,0.005743,0.005743
88,4925.6,0.49474,0.41547,1.23912,0.95622,0.94932,0.9793,0.85677,0.38068,0.2109,1.09987,0.0056935,0.0056935,0.0056935
89,4981.67,0.49666,0.41121,1.24123,0.95647,0.94919,0.97972,0.85691,0.38034,0.21064,1.09742,0.005644,0.005644,0.005644
90,5037.76,0.49622,0.4095,1.23934,0.96657,0.93971,0.97853,0.85979,0.37839,0.21132,1.09458,0.0055945,0.0055945,0.0055945
91,5093.88,0.49946,0.40969,1.23318,0.95928,0.94389,0.97868,0.86042,0.37612,0.21116,1.09095,0.005545,0.005545,0.005545
92,5150.05,0.49001,0.40313,1.22687,0.96233,0.94153,0.97944,0.86124,0.37743,0.21005,1.09118,0.0054955,0.0054955,0.0054955
93,5206.01,0.48361,0.39309,1.21791,0.96219,0.93865,0.97852,0.86153,0.37567,0.20911,1.08865,0.005446,0.005446,0.005446
94,5262.21,0.48992,0.40568,1.22713,0.96454,0.9407,0.97916,0.86201,0.37404,0.20764,1.08644,0.0053965,0.0053965,0.0053965
95,5318.02,0.49349,0.40068,1.22824,0.96248,0.94727,0.98018,0.86293,0.37402,0.2061,1.08609,0.005347,0.005347,0.005347
96,5374.38,0.48661,0.3986,1.22254,0.96669,0.94504,0.97997,0.86345,0.37305,0.20562,1.08458,0.0052975,0.0052975,0.0052975
97,5430.15,0.48606,0.40238,1.22177,0.96177,0.95176,0.98059,0.86413,0.37196,0.20409,1.08211,0.005248,0.005248,0.005248
98,5486.65,0.48643,0.39668,1.22114,0.96326,0.95128,0.98128,0.86383,0.37168,0.20325,1.08216,0.0051985,0.0051985,0.0051985
99,5542.16,0.47857,0.39011,1.20886,0.96555,0.94901,0.98089,0.86339,0.37072,0.20206,1.08088,0.005149,0.005149,0.005149
100,5598.48,0.47769,0.38801,1.20902,0.96357,0.95112,0.98037,0.86497,0.36948,0.20092,1.07789,0.0050995,0.0050995,0.0050995
101,5654.94,0.48339,0.39472,1.21687,0.96643,0.94977,0.97964,0.86464,0.36795,0.20068,1.07589,0.00505,0.00505,0.00505
102,5711.04,0.47604,0.39136,1.20555,0.96391,0.94921,0.97991,0.86519,0.36659,0.2017,1.07456,0.0050005,0.0050005,0.0050005
103,5766.89,0.47521,0.38449,1.20875,0.96516,0.9494,0.97947,0.8646,0.36566,0.20137,1.07362,0.004951,0.004951,0.004951
104,5822.82,0.48073,0.39402,1.21476,0.96598,0.95209,0.97919,0.86556,0.36492,0.20119,1.07269,0.0049015,0.0049015,0.0049015
105,5879.15,0.47653,0.38576,1.20996,0.96548,0.95061,0.97943,0.86665,0.36452,0.20054,1.0717,0.004852,0.004852,0.004852
106,5934.8,0.47558,0.38367,1.20874,0.96333,0.95045,0.97913,0.86575,0.36397,0.20084,1.07082,0.0048025,0.0048025,0.0048025
107,5990.45,0.47337,0.38582,1.20169,0.96292,0.94859,0.97913,0.86758,0.36263,0.20085,1.06905,0.004753,0.004753,0.004753
108,6046.47,0.47481,0.38251,1.2018,0.96869,0.94328,0.9793,0.86745,0.36203,0.19998,1.06826,0.0047035,0.0047035,0.0047035
109,6102.72,0.47506,0.38199,1.20713,0.9721,0.94366,0.97979,0.86681,0.36169,0.20001,1.06853,0.004654,0.004654,0.004654
110,6158.86,0.46698,0.38221,1.19927,0.96735,0.94656,0.9803,0.86774,0.36096,0.1986,1.06779,0.0046045,0.0046045,0.0046045
111,6214.9,0.47033,0.37641,1.20175,0.96259,0.95393,0.97969,0.86798,0.35976,0.19814,1.06634,0.004555,0.004555,0.004555
112,6271.01,0.46337,0.37722,1.18992,0.96364,0.9512,0.9799,0.86811,0.35936,0.1979,1.06542,0.0045055,0.0045055,0.0045055
113,6327.2,0.46434,0.37291,1.18799,0.96506,0.95007,0.9801,0.86895,0.35887,0.19702,1.06428,0.004456,0.004456,0.004456
114,6383.27,0.46232,0.37112,1.1873,0.96547,0.94899,0.9794,0.86963,0.35802,0.19628,1.0621,0.0044065,0.0044065,0.0044065
115,6439.38,0.46264,0.36959,1.19074,0.9657,0.94997,0.97916,0.86943,0.35721,0.19545,1.06105,0.004357,0.004357,0.004357
116,6495.27,0.45921,0.36803,1.18228,0.96474,0.95049,0.97945,0.86977,0.35654,0.19471,1.05947,0.0043075,0.0043075,0.0043075
117,6550.97,0.4592,0.36609,1.1812,0.96429,0.95233,0.98048,0.8712,0.3559,0.19449,1.0578,0.004258,0.004258,0.004258
118,6607.41,0.45788,0.36877,1.18217,0.96452,0.9536,0.98078,0.87211,0.35549,0.19374,1.05723,0.0042085,0.0042085,0.0042085
